material_ID,formula_pretty,over_0.5A,over_1.0A,over_1.5A,over_2.0A,over_2.5A,over_3.0A,over_3.5A,over_4.0A,over_4.5A,over_5.0A,over_5.5A,over_6.0A,over_6.5A,M_O_dist,M_O_dist_std,M_O_ang,M_O_ang_std,n_M_O_bond,n_M_O_ang,n_atoms,M2O_ratio,cell_volume,n_density,density
1245049,V2O5,0.9174462166588152,0.7723635767949996,0.6238434566579595,0.4859733171397701,0.3625970426922633,0.260985564043612,0.1818969110673926,0.1233820131457926,0.0816387218145137,0.0519054825958323,0.0315341470807502,0.018185413168017,0.0098929941449626,1.8229342545990939,0.14663882796481753,107.07548829888917,18.63907972282538,133,233,105,0.4,1884.2990518685988,0.055723638928690686,2.405068752897804
1245051,Ti3O5,0.8810995218678704,0.6647902407650114,0.4422130600456289,0.2714924336197272,0.1546064208048153,0.0822441871753798,0.0406746031746031,0.0187058577253531,0.0079782231445075,0.0032772984321149,0.001150581282462,0.0003140017474879,2.9579874763361003e-05,2.0031790712571316,0.11927552605204779,104.85455452913183,27.339964875624442,203,434,104,0.6,1295.4524991601422,0.08028082856563593,3.7272575049754897
1245058,V2O5,0.9185923304672292,0.7754400551589876,0.6294983979558728,0.4936369443543154,0.3727272266385464,0.2722608087280986,0.1945707941271901,0.1366320571057754,0.09410741807268,0.0633157243672939,0.0416825519143413,0.0268033135950681,0.0168716539584685,1.8150918498614839,0.13158839679781384,107.5208126346837,18.592864856992456,132,228,105,0.4,1911.4181430817016,0.0549330351289398,2.3709457750869616
1245059,VO2,0.8894140691534662,0.6906007407856485,0.4875898195381493,0.3222201051419069,0.1994780434713573,0.1156885755610022,0.0637007814913291,0.0343053618908221,0.0188458640430267,0.0108259788850107,0.0065800299663095,0.0040099425790079,0.0023485156861216,1.9454602235049716,0.1475653023374694,105.42937463153429,26.757763403889278,175,370,102,0.5,1365.229359373816,0.07471272083306495,3.431158951215071
1245061,V2O5,0.914973523439132,0.7650089475486301,0.6117339940091263,0.4718130683739149,0.3501587086243171,0.2507822375547243,0.1741423381635022,0.1175730501127326,0.0778840501062723,0.0514397908577802,0.0346440253847661,0.0237826057931878,0.0167403143593619,1.834068194092858,0.1402863440481182,106.84080734594055,20.63755122625427,137,249,105,0.4,1827.6866114556906,0.057449673998744816,2.4795655570046797
1245064,Cr2O3,0.8752984003281378,0.6480475799835931,0.4134905660377359,0.2411884741591468,0.1278722313371616,0.0612438474159146,0.0276579163248564,0.0117401558654634,0.0048051681706316,0.0016171041837571,0.0003435192780968,2.666119770303528e-05,0.0,2.0254959230702947,0.1074825503463272,105.59514685331582,29.84508359687672,169,369,80,0.6666666666666666,950.2555628523764,0.08418787863747357,4.251040360874077
1245066,Ti2O,0.8900894455927821,0.6890779647745003,0.4576284970722186,0.2568149365791307,0.1122013922075529,0.0370794732872334,0.0102429166114888,0.0026989135253712,0.0006254282276126,8.132726089785297e-05,7.197102734323271e-07,0.0,0.0,2.106922360265988,0.11380030868031259,106.84957861141184,27.617821556901777,169,167,102,2.0,1373.457681157846,0.07426512035959668,4.594609464639432
1245078,Fe2O3,0.8879851287881082,0.6841647467499044,0.4736354369381892,0.3045313705682494,0.1787270470166282,0.094722316268324,0.0457284260536145,0.0199414436856529,0.0080026351258979,0.0031250831505168,0.0013781194633224,0.0005762044094317,0.0001853396348809,1.9948320597599365,0.11611073197728485,107.04624003719692,23.910624814411257,148,274,80,0.6666666666666666,1058.0989846569764,0.07560729304161944,4.011130167420961
1245084,Fe2O3,0.8911042471178727,0.6933762465249932,0.4870682543841771,0.3220077444900573,0.2008856139347885,0.1192526187722274,0.0682790874947395,0.0378013694460545,0.0199144030046292,0.009671348827607,0.0044192470605257,0.0020036155069782,0.0008504999333892,2.000585024499624,0.10983729238024662,106.65253318833311,25.411949114195345,146,267,80,0.6666666666666666,1088.266524606233,0.07351140386216178,3.899938720444198
1245086,Ti3O5,0.8793614532979884,0.6596351161702791,0.4322041166380789,0.2569889287384999,0.1366232652424762,0.0627506627163574,0.0243903009511928,0.0075970684547013,0.0017714018400124,0.0003921721503196,6.0034305317324186e-05,5.457664119756744e-06,0.0,2.0054130545077156,0.11250784307429681,105.6423122736669,27.625361258775033,202,431,104,0.6,1276.2185829203745,0.08149074256701114,3.7834310786988063
1245089,CoO,0.8841655277933151,0.6728012055719259,0.452406626801294,0.281049916290406,0.1595105055059961,0.0830397250557903,0.0408101089666334,0.0180287976380631,0.0068812938370132,0.0023065789397809,0.0005141748886595,2.6910087630778225e-05,0.0,2.0126167684757896,0.09013751820318894,109.30087487833447,21.606050135111428,156,230,80,1.0,1022.3265623574213,0.07825288214709494,4.870137014157916
1245091,Cr2O3,0.876938316993464,0.6529411764705882,0.4205085784313725,0.2429421977124183,0.1237203839869281,0.0569464869281045,0.0241513480392156,0.0083180147058823,0.0018321078431372,0.0001531862745098,0.0,0.0,0.0,2.0163966668148166,0.12523758017048442,105.94689143324564,29.498136053256058,159,326,80,0.6666666666666666,962.3721655005917,0.08312792375742377,4.197518273743217
1245096,V2O5,0.9097606505222744,0.750847175031769,0.5882701181538794,0.4408256126247105,0.314908027434051,0.2164537838982669,0.1443785655704462,0.0936460746054778,0.058870215488883,0.0368194435682291,0.0231874735257802,0.0146836161756356,0.0091352956550735,1.8488711534574682,0.16761559617129976,106.56631880277428,22.29993449886075,140,263,105,0.4,1723.1648609051392,0.0609343901922686,2.629968190265694
1245097,V2O5,0.9187095286885246,0.7757459016393443,0.6296065573770492,0.4942218237704918,0.3739897540983606,0.2738790983606557,0.1951439549180328,0.1361813524590163,0.0929487704918032,0.061421106557377,0.039,0.0240676229508196,0.0145727459016393,1.8191521526181316,0.14675251777523998,107.41722482519422,18.603796960988475,133,233,105,0.4,1913.2186843569666,0.05488133732882215,2.36871446417391
1245098,TiO2,0.8872699743768926,0.6839988685900635,0.4758136168513527,0.3045605803467439,0.1769999334464743,0.0944161591960334,0.0465633423180593,0.0208720175701307,0.0085296662340687,0.0032320055904961,0.0012387274965891,0.0004434128647965,0.0001256197797078,1.9475435273915058,0.13091922008711268,105.59771519766306,25.739732415540313,152,315,90,0.5,1182.7412595916207,0.07609441141089081,3.3650499265397515
1245099,CoO2,0.8839463365353333,0.6794592558346604,0.4736168901217445,0.303626650228592,0.1778762349959761,0.0986061882502011,0.052836424033835,0.0274104895464118,0.0133918939744182,0.0059262683858153,0.0023723908837177,0.0008296090820362,0.0002431465214636,1.935282298771394,0.13094845400479205,107.81762551266957,28.821181436089343,139,259,90,0.5,1148.6843334961923,0.0783505070762753,3.9449003094976764
1245101,V2O5,0.914401726082054,0.7634438155954549,0.609055967560066,0.4689776867030965,0.3476000737271229,0.2497403287362303,0.1764946005724694,0.1236837540116228,0.0858910139647844,0.0591546317980744,0.0401324919767542,0.0269396738659033,0.0178820799722439,1.8413809788271356,0.1556379681399151,106.72833011351636,21.914340019367494,140,262,105,0.4,1815.6614286795855,0.05783016499742454,2.4959877977139517
1245118,V2O5,0.916990135963743,0.7704169554785391,0.6202612636630231,0.481486003732338,0.3588797653958944,0.2565401226339642,0.1771634230871767,0.1198235137296721,0.0798507064782724,0.0524436150359904,0.034376432951213,0.0223209810717142,0.0142052785923753,1.8274695076474186,0.14603836279572546,107.08026076761881,20.165566620366224,135,240,105,0.4,1865.6852738530488,0.05627958877713174,2.4290639124812428
1245119,CoO2,0.888669040275762,0.6922509978229318,0.4954352840555671,0.3308252773170226,0.2041503602529546,0.1156251619842421,0.0612146550383578,0.0317651098901098,0.0168649893738337,0.0089893155193862,0.0045703853929089,0.0021908368753887,0.0010302197802197,1.9225509044494344,0.11316749536894283,107.35998911987713,25.148637101756318,137,251,90,0.5,1196.1805942140124,0.07523947507202061,3.7882617429534435
1245120,V2O5,0.9143878161951804,0.7636618769645263,0.6096825753202044,0.4674230761006693,0.3436290546753052,0.2433943806530245,0.167076677999444,0.1104935103812517,0.0707127889323668,0.0439161160647465,0.0264550858511343,0.0152645027476639,0.0083980156948275,1.8149790409171225,0.15138425320011692,107.42806596425675,19.361148530324293,134,237,105,0.4,1815.696486540661,0.05782904840007169,2.4959396046408764
1245134,TiO2,0.8823757119946911,0.6699895965824255,0.4524959561466571,0.2785739714096112,0.1577292899408284,0.0839350149311508,0.0433176187579494,0.0223984543493889,0.011420429408837,0.0057218796659846,0.0028851338273516,0.0015138527899131,0.0007042180501023,1.9717770018157068,0.15071606002525373,104.53481902834639,27.09714340791906,160,357,90,0.5,1134.3007031129769,0.07934403968277887,3.5087551103350663
1245135,Ti3O5,0.8748331395512571,0.646912427935195,0.4097891463262539,0.23533699977068,0.1229645841463463,0.0579785243863679,0.0253627882089306,0.0104159542325626,0.0039756840373188,0.0014225884189394,0.0004433519337305,0.0001054067210865,1.931115500822736e-05,2.025248226336428,0.11700058763994638,104.37780254229189,27.882445805544833,214,489,104,0.6,1229.729086548715,0.08457147280453474,3.926462423837786
1245137,V2O5,0.9179329032258065,0.7735654193548387,0.6254074838709678,0.4876836129032258,0.3666322580645161,0.2675984516129032,0.1897981935483871,0.1307602580645161,0.0870967741935483,0.056354064516129,0.0351943225806451,0.0211618064516129,0.0122255483870967,1.8293938325444763,0.1808530687238812,107.26132531038344,20.66171718264564,135,242,105,0.4,1895.404466852026,0.055397147066129256,2.390977150270654
1245140,Ti3O,0.89630228765885,0.7067333715168648,0.4817831024871986,0.2725558263073582,0.115918495267774,0.0348407616724934,0.0076004387684647,0.0015512914997847,0.0002347123883662,8.895804806882342e-06,0.0,0.0,0.0,2.1152186622410056,0.0976799136958422,109.66538945400262,29.664679129745576,133,90,100,3.0,1427.9158945806566,0.07003213591187561,4.641664822066171
1245141,TiO,0.8771213011953752,0.652629988895421,0.409453589391861,0.224078156639885,0.1059572800313541,0.0434752433209223,0.0169263178522437,0.006751747338167,0.0028610621203213,0.0011586321771506,0.0004033575021229,9.798157946306096e-05,4.082565810960872e-06,2.0729426087698832,0.11281237013822062,106.4730325422512,28.57792905909118,206,342,100,1.0,1205.3373606635485,0.08296432456465894,4.400830193228002
1245142,V2O5,0.9202105452110494,0.7798487519362334,0.6356871006518653,0.5019801011681941,0.3819351442493868,0.2819181013618175,0.2040890828707887,0.1466565686717439,0.1047991359558538,0.0748873555892603,0.0537178706273396,0.0385149089970311,0.027351817639086,1.829406832085323,0.16709869326064886,107.1351246163139,19.773230791072834,134,239,105,0.4,1948.470946763051,0.05388840935731376,2.3258590425958428
1245153,V2O5,0.916124351174862,0.7682583978504054,0.6167699205596175,0.4783368814400795,0.3575774005533452,0.2577397895587324,0.1793858984683341,0.119609734835498,0.075485638805391,0.0445775095214175,0.0245332312754314,0.0123027611446431,0.0055286679051818,1.8370817111750137,0.15282541524828153,106.79486733174389,21.888218758135192,138,255,105,0.4,1852.7093003261118,0.056673758792875936,2.446076548526221
1245154,Fe2O3,0.887981318472084,0.6838255756048978,0.4714934603667467,0.3054175332474075,0.1849890517897943,0.1035283262054016,0.053594052082723,0.0252669312789267,0.0110525660554221,0.0043289369617435,0.0012971249047981,0.0002444123850254,2.4715859159880484e-05,2.00889492092717,0.10814282897235133,106.07007199443915,24.956440491967392,154,298,80,0.6666666666666666,1057.267147322885,0.0756667793968333,4.014286047023964
1245156,V2O5,0.9034568719913548,0.7331583407014441,0.5591401414677277,0.4010069751449062,0.2708935062383338,0.1736141811572846,0.1060559730818351,0.0622261518813242,0.0353927203065134,0.0196636457412319,0.0104799096178406,0.0051687297376952,0.0024124422831319,1.842316086392877,0.17770649352629214,106.90728124594145,22.42767143123373,140,261,105,0.4,1610.5998383565363,0.06519310228364514,2.813776993414122
1245160,V2O5,0.9160513681998042,0.7681987425990355,0.6167002380516389,0.4763007253011472,0.3515473356528108,0.2490195297883012,0.1712305173177923,0.1140068310470291,0.0733862513899615,0.0455291672969594,0.0266485142340018,0.0146307545732718,0.0073336889511662,1.8211683768270734,0.14228995097108013,107.5329067582021,18.738858501163804,133,232,105,0.4,1850.8053866604405,0.056732058787369366,2.448592814472702
1245162,V2O5,0.9068980832164564,0.7429154978962131,0.5755960729312763,0.421998013090229,0.2913025946704067,0.1903669939223936,0.1188236325385694,0.0711173445535297,0.0411500701262272,0.0235098176718092,0.01359396914446,0.007909069658719,0.0045920991117344,1.821737858320553,0.15448106791214558,107.44341310494991,20.476285032723073,136,244,105,0.4,1670.2146749844812,0.06286617018316858,2.7133450799109005
1245168,FeO,0.8969811320754717,0.7089486656467788,0.5043515213326534,0.3371808601053884,0.2113972463029066,0.1244161142274349,0.0684438211796702,0.0347713751487336,0.015772565017848,0.0059646438891721,0.0017669556348801,0.0003620601733809,3.144654088050314e-05,2.0545055551216143,0.11168628910541444,109.51586201648755,24.52100687529912,150,218,80,1.0,1149.8913484623527,0.06957179050610032,4.1514250142195
1245171,V2O5,0.91505544217985,0.7653407548194406,0.6117974477328265,0.4701959964264756,0.3447722973032153,0.2424828987589009,0.1666746954183563,0.1130679976877195,0.0754447198549569,0.0491507405428603,0.031413403344048,0.0196970824976132,0.0119998817583842,1.827189392573457,0.14369309717248896,107.29442243789241,20.386921144876368,135,241,105,0.4,1821.6333706509602,0.0576405777867795,2.4878050895305366
1245174,V2O5,0.910406221279604,0.7527301519971722,0.5917432308236126,0.4430789678331566,0.3125327677624602,0.2074881583598444,0.1311145987981619,0.0798942382467303,0.0467738423471191,0.0263589961117002,0.0140651820431247,0.0072472251679038,0.003573276776246,1.8182577772608444,0.1324399527851843,107.35510984496122,20.29390658511425,134,238,105,0.4,1736.066087853684,0.060481568492483234,2.6104241091230116
1245176,Ti3O,0.8968324334694548,0.7081638665826184,0.4848966755282703,0.2780826047633403,0.1201325129498177,0.0366171513141666,0.0071210294077342,0.0006221393921122,8.222106503686245e-06,0.0,0.0,0.0,0.0,2.1111706393347944,0.09971730196632565,103.70777485261968,31.56054782598897,133,106,100,3.0,1435.2005370371362,0.06967667403918514,4.618105139806454
1245186,Ti2O,0.8911415250413596,0.6926118499738593,0.4652844323170688,0.2657055482743556,0.1179683303611714,0.0377672260060589,0.0093068058927586,0.0017503527204234,0.0002112741622442,1.4323672016558165e-06,0.0,0.0,0.0,2.0886145600368202,0.1065565862930076,106.36555156425727,28.683206672548263,163,161,102,2.0,1387.4105857651714,0.07351825122751672,4.5484024166135795
1245198,V2O5,0.922278421167792,0.7856817720055014,0.6460824190422606,0.517716831551638,0.4028512010815204,0.305078711084021,0.2257668909414853,0.1639750758002,0.1174453769692423,0.0831052489684921,0.0579729893410852,0.0400207473743435,0.0271278757189297,1.8318324271921005,0.15402618972702384,106.99565919705861,20.293336236089896,136,246,105,0.4,2001.686416532721,0.0524557688620772,2.2640253404997037
1245206,Ti2O,0.8924003183434949,0.6957770532526005,0.4712001242043161,0.2735313329165215,0.1285074082000025,0.0485368927381037,0.0149933352075876,0.0032610626462512,0.0005056290570962,5.245114700168263e-05,6.993486266891018e-07,0.0,0.0,2.090953757206474,0.117110487269433,107.9183743148008,27.511828845563542,164,152,102,2.0,1404.211218670458,0.0726386448447379,4.493983225048228
1245208,Cr2O3,0.8709003924996572,0.6356587652543535,0.3921932846565199,0.2141297734128616,0.1029658148224324,0.0424250994103935,0.0158392465377759,0.0053754456327985,0.0016218462909639,0.0003160136432195,1.928218839983546e-05,0.0,0.0,2.0310031505876687,0.11363931752280354,105.55307584525008,29.98388208128692,170,373,80,0.6666666666666666,918.1466772220085,0.087132047617982,4.3997052443220825
1245219,V2O5,0.9027899650908956,0.7313098129277287,0.5555699517658725,0.3959693340251701,0.2624366370589156,0.1618922760920224,0.0940580835914928,0.0517968824358387,0.0271161149881947,0.0132390552128779,0.005957574845795,0.002346923424101,0.0007430082007227,1.8322634631504144,0.15287727907891116,106.96424299809489,21.12773559955454,137,251,105,0.4,1600.1986158257707,0.06561685465889215,2.832066423470494
1245221,V2O5,0.919001602212325,0.7767606385052036,0.6309013623933483,0.494472777776638,0.3712280824123861,0.2677048564881393,0.1870854711550494,0.1271794498318805,0.0842489809232107,0.0539279845563964,0.033424898092321,0.0200389372470258,0.0112693378411368,1.8107835493174318,0.1404972390130474,107.74576387423012,17.27196801984025,130,222,105,0.4,1920.118919630811,0.05468411301326523,2.360202133540503
1245240,V2O5,0.9230841472577008,0.7879587354793967,0.6498425128590418,0.5206052900267776,0.4027615635053652,0.3024725962742491,0.2210209212275328,0.1571919127704251,0.1091592980022732,0.0743734227205301,0.049690323450654,0.0322944961374713,0.0198823903369357,1.8118415719885905,0.13305069442950473,107.65837899677317,16.978060000940307,130,220,105,0.4,2022.5784712576774,0.05191393139605062,2.2406392805843147
1245247,Cr2O3,0.8738953914899293,0.643953414699213,0.4076276343870881,0.2332651810724289,0.1189486211151127,0.0537006469254368,0.0221244747899159,0.008328331332533,0.0025291366546618,0.0005533463385354,7.398792850473522e-05,0.0,0.0,2.020196068208876,0.10593467448933168,105.58491467328317,29.23303695477905,168,362,80,0.6666666666666666,939.4221814037928,0.08515873010413144,4.3000631992680525
1245257,Cr2O3,0.8749587713873428,0.6468965161822304,0.4115388579674294,0.2360863739435168,0.1220098948670377,0.0579509379509379,0.0268604411461554,0.012166563595135,0.0053370439084724,0.0019789734075448,0.0006709956709956,0.0001494537208822,1.030715316429602e-05,2.0321898676707306,0.12890760910744975,105.75576738827407,28.88982903098482,169,368,80,0.6666666666666666,947.2885980003241,0.08445156013581896,4.264354874911293
1245272,V2O5,0.9136604634946948,0.7616032645042177,0.6060755563449306,0.4625666309255202,0.3362441536913149,0.2328502796799522,0.1548282341900245,0.1002928362024922,0.0634602692207333,0.0391957584249337,0.0238385771953944,0.0141928530863466,0.0084698842469252,1.8299197573449855,0.14356027382936765,106.93017066841502,20.342297804550157,135,241,105,0.4,1800.6124078078963,0.05831349353403003,2.5168485739145376
1245275,V2O5,0.9225902586429362,0.786670871367019,0.647658678878579,0.5168094159171739,0.3975062666521069,0.2952311744580123,0.2122660380509059,0.147641295315399,0.0999956418672591,0.066732316141887,0.0441268285182495,0.0289047033066475,0.018906950927915,1.800008744793877,0.13376097845334908,108.0628684012011,15.758220148209775,128,212,105,0.4,2010.1872535420177,0.05223393980584966,2.25445105314384
1245277,Fe2O3,0.891081230015154,0.6930762705105245,0.4881386993626601,0.3227375885496349,0.197876258909344,0.109983722093723,0.0555986571633663,0.0246833240282198,0.0094440859357439,0.0032456114909692,0.0008900280603551,0.0001486401241326,1.8126844406418355e-06,1.9898948366955738,0.11199498049249004,107.00347061884904,23.31250196240841,146,264,80,0.6666666666666666,1088.4656756627246,0.07349795385260183,3.8992251683921717
1245283,V2O5,0.9185536144507244,0.7752958718737449,0.6282475634458141,0.4917138435670917,0.3716913976724181,0.2734321342527122,0.198023468680642,0.1424062758229092,0.1016743632080189,0.0719371432880055,0.0501970427431181,0.0344413172703617,0.0231393784395281,1.8295255482482071,0.16112760607014598,107.33068646014051,20.03426427208428,133,235,105,0.4,1908.3684784584436,0.05502082076141694,2.3747346604807227
1245284,V2O5,0.9179272060748888,0.773452212621105,0.6249478921183556,0.487885310290652,0.3672652526839486,0.2691379942393296,0.1927232259753862,0.1355333857030636,0.0937282010997643,0.0640240900759361,0.0427813563760146,0.0282141921969101,0.0184304791830322,1.8255242478551654,0.15356036232973147,107.20681077767742,19.610984703766665,134,237,105,0.4,1896.883597141733,0.05535395010965163,2.389112741336816
1245292,Ti3O5,0.880053714486843,0.6619093893229067,0.4360935336021608,0.2646685693735605,0.1492543480423288,0.0784598786450482,0.0381763090036804,0.0175176561507678,0.0078016083739507,0.0030116840486338,0.0008080127935358,0.0001545630533089,1.759876349557353e-05,2.0126113890315596,0.11776555041188962,104.60264865754532,26.953211771410444,207,455,104,0.6,1284.1764316738104,0.0809857566568522,3.759985723722083
1245294,TiO,0.8744849495433608,0.6450736547115051,0.3960829539100567,0.2117980669382538,0.0973670021567217,0.0368498216044945,0.011669761961818,0.002626840535719,0.0003677743163724,7.488617301701414e-06,0.0,0.0,0.0,2.089015828454977,0.11084959895905355,104.6441096930246,27.753121671612966,221,406,100,1.0,1180.4585351569476,0.08471284422260925,4.493580157077382
1245304,CoO,0.886529184542547,0.6798291008288311,0.4654090632929821,0.2939294023661957,0.1676392825445236,0.0853721247325034,0.0379530176601409,0.0141706695884028,0.004068094621697,0.0009061986413553,0.0001474555976664,1.6798738974660968e-05,0.0,2.002107375290233,0.11300731201254587,110.07174067460038,21.44143608111019,151,218,80,1.0,1043.5196614446731,0.0766636249950922,4.77122819612314
1245308,TiO2,0.8755344831535308,0.6498573031906365,0.4194763966192538,0.238068668544859,0.1167319453033738,0.0503896103896103,0.0199097551478503,0.0069511440940012,0.0021081563938706,0.0004278613802423,2.748574177145606e-05,0.0,0.0,1.9789941642567008,0.14816175886791386,104.63913969748542,27.652049179999953,164,372,90,0.5,1070.2193852624168,0.08409490730532047,3.7188481572200525
1245309,Ti2O,0.8917196193058262,0.6936146177525487,0.4671940749526956,0.2709078200457511,0.1267142534383913,0.0465820836510491,0.0146015137394447,0.0040653506170747,0.0010018639328984,0.0001433251433251,7.060351887938095e-07,0.0,0.0,2.087849090026255,0.09765056179107999,106.7085856779335,28.22043678429079,166,160,102,2.0,1393.8250656141881,0.07317991512446632,4.527470352492799
1245312,V2O5,0.9109426979305716,0.7543874467406197,0.5940660852437152,0.4468653839147011,0.3204721384020695,0.2192061688688088,0.1420643937511938,0.0882667611782592,0.0521083482663857,0.0297076654863758,0.0170054620192578,0.0094500551501641,0.0050457707718483,1.8371617682909156,0.1643799978563734,107.04122590752623,21.15797544430834,136,245,105,0.4,1747.3955297492978,0.060089429217587934,2.5934991211831253
1245315,V2O5,0.916301584669285,0.7690883480940516,0.6188722377444755,0.4785810398067077,0.3532050245918673,0.2493660483188735,0.1701939850160692,0.1125720805160618,0.0716396887339229,0.0437594594197452,0.0255779561145899,0.0146317937263973,0.0081694750166359,1.811766339078205,0.14208234972549713,107.71349148792346,18.678635008653394,132,228,105,0.4,1857.9125803938773,0.05651503795605927,2.439226053253469
1245321,TiO2,0.8838511442070737,0.6742854970327692,0.4595483656900324,0.2854538290584701,0.1611913163997829,0.0844209147435254,0.0413865626090893,0.0191997290263266,0.0084229954342318,0.0037794606103128,0.001690993236027,0.0006999001130209,0.0002402126313824,1.9658272196109658,0.14931606492306781,105.0776207277568,27.408429799787022,158,347,90,0.5,1148.1469213028251,0.07838718053424314,3.4664408490406
1245324,TiO,0.878573487218347,0.6567331170134908,0.4181287685960583,0.2366710707832203,0.1166605138567755,0.0492014300425515,0.0180754982156851,0.0052404129506933,0.0010508351629846,8.905382737158439e-05,8.095802488325853e-07,0.0,0.0,2.0600504443847925,0.09077000239113794,105.96941928602479,27.197958544889076,206,334,100,1.0,1219.7006090039094,0.08198733300761964,4.3490058221467125
1245325,V2O5,0.917770901231461,0.7729584994216038,0.6242894321774729,0.486618178730138,0.3645009688266685,0.2645248917513548,0.1876137245093988,0.1307009831182859,0.0898611331181305,0.0615797829538287,0.042639247473853,0.0299093517923034,0.0209475756549547,1.8309177165726813,0.1588597576829773,107.26416079800212,20.113064500694406,134,238,105,0.4,1890.4644604806308,0.055541906338352875,2.397225055271309
1245327,Cr2O3,0.8857288726610217,0.6777418126428028,0.4629655556053343,0.2973349088302495,0.179097972014396,0.1011034078520974,0.0548073189671908,0.0295648343114854,0.016173110523722,0.0087875020533727,0.0045323536878574,0.0021392410734286,0.0008306826157728,2.012011144819336,0.11485370503704115,105.89735065720045,29.174832394471608,159,323,80,0.6666666666666666,1037.3381954317922,0.07712046114979887,3.894173345414214
1271729,Fe3O4,0.8676100628930817,0.6260825858335911,0.3710975358284359,0.1899319517476028,0.0744973708629755,0.0162439426745025,0.0007036807918342,0.0,0.0,0.0,0.0,0.0,0.0,2.060805024309478,0.0872115241393913,107.76734221759361,31.995013571863314,64,144,28,0.75,315.580862961366,0.08872527864095427,4.874858208120264
1271755,VO2,0.8761105467157583,0.6525711623452676,0.4382720443118654,0.2806310299532163,0.1768333322548708,0.1183892947502604,0.0813505801049559,0.0559204353537249,0.0374010780310726,0.0241036359283297,0.0143845322600474,0.0076290434253693,0.0035783384344607,1.9329765238950378,0.08168002970358676,105.96317297348554,33.051846522816426,24,60,12,0.5,143.5019344064781,0.08362256613216974,3.8403408831684156
1271757,VO2,0.8858138138138139,0.6787447447447448,0.47206006006006,0.3176156156156156,0.2088888888888889,0.1434954954954955,0.1029369369369369,0.0736276276276276,0.0523063063063063,0.036078078078078,0.0238798798798798,0.0148588588588588,0.0084084084084084,1.9699211029925792,0.0774597834832462,106.47857628480163,33.517339533990416,24,60,12,0.5,155.74849382061694,0.07704729404202765,3.5383735148647695
1271784,Co3O4,0.8586613042229244,0.6011898694294372,0.3476707657236055,0.1722391600485585,0.0630890270686028,0.0109581043637812,0.0001019358545468,0.0,0.0,0.0,0.0,0.0,0.0,1.999807512668727,0.07259621117396314,108.24526018556986,33.14307633457396,32,72,14,0.75,146.7422048629406,0.09540540850586378,5.451624428374342
1271792,VO2,0.870599860685879,0.6402995793577511,0.4012462674075154,0.2001209548957034,0.0624537644511401,0.0093524053284951,0.0002591890622215,0.0,0.0,0.0,0.0,0.0,0.0,1.9418025481316004,0.14806881597433388,108.27635491334964,31.58674327763373,20,42,12,0.5,137.71615346648457,0.08713574768061172,4.001682675874827
1271793,Co3O4,0.8564971751412429,0.5952312553863832,0.3402279038590443,0.1659484822369051,0.0600114909508761,0.0101216125634396,0.0002058795365316,0.0,0.0,0.0,0.0,0.0,0.0,1.9912063756868517,0.04137768066462084,108.2448944969106,33.14445686043854,32,72,14,0.75,144.75003821314965,0.09671845460506542,5.5266540760860785
1271821,Fe3O4,0.8687093416601613,0.6290970595888629,0.3756986729117876,0.1921779859484777,0.0751236013531095,0.0163908404892011,0.0007077803799115,0.0,0.0,0.0,0.0,0.0,0.0,2.0575275728956157,0.08485338950207122,108.05591390355511,32.59963747035663,64,144,28,0.75,314.14005150209226,0.08913221942288219,4.897216871191112
1271850,MnO2,0.8767785157043009,0.6541747629129085,0.4487456860299875,0.2993880687915083,0.1867173225834517,0.1072648705083959,0.054406774745512,0.0209970708506133,0.0041124097328963,0.0001508076911922,0.0,0.0,0.0,1.902557025457088,0.0004233747438533182,107.99516565233495,36.56730227181521,24,60,12,0.5,144.31059818612914,0.08315397587447196,4.002809549625192
1271940,Co3O4,0.8586613042229244,0.6011898694294372,0.3476707657236055,0.1722391600485585,0.0630890270686028,0.0109581043637812,0.0001019358545468,0.0,0.0,0.0,0.0,0.0,0.0,1.9998075126687271,0.07259621117396314,108.24526018556986,33.14307633457397,32,72,14,0.75,146.7422048629406,0.09540540850586378,5.451624428374342
1271978,Fe3O4,0.8684975128414455,0.6280189439844229,0.3744580732507492,0.1918991141557605,0.0749595614893541,0.0165557037314984,0.000674397732401,0.0,0.0,0.0,0.0,0.0,0.0,2.0594016496698906,0.08778210891211888,107.753998260395,31.968411661761863,64,144,28,0.75,314.92018922403355,0.0889114161559228,4.8850852145223
1272087,V2O3,0.858295689817429,0.5993847637869377,0.3222579051383399,0.1318993506493506,0.0431253529079616,0.0127399774138904,0.0029761904761904,0.0002470355731225,0.0,0.0,0.0,0.0,0.0,2.087543895525168,0.09929094354933578,104.29298176766827,30.800574306417705,36,90,15,0.6666666666666666,156.77310112165154,0.09567967905642448,4.76430763344052
1272141,MnO2,0.908813978909465,0.7443496013374485,0.5928471150548696,0.4828103566529492,0.3996752829218107,0.338338048696845,0.2860082304526748,0.2400012860082304,0.1987043467078189,0.1599472736625514,0.1239283264746227,0.0901063100137174,0.0589232896090535,1.9024485061201648,4.789055305147408e-07,107.99999994308176,36.580853259443586,6,15,3,0.5,48.89804980458858,0.06135214005443793,2.9533276012029996
